Project_ID	Software_Version	Pattern_Type	Pattern_ID	Num_Participating_Classes	Num_Conforming_Structural_Roles	Num_NonConforming_Structural_Roles	Num_Conforming_Behavioral_Roles	Num_NonConforming_Behavioral_Roles	Num_Conforming_Roles_Total	Num_NonConforming_Roles_Total	SSize2	Pattern_Members	Afferent_Coupling	Efferent_Coupling	Coupling_Between_Pattern_Classes	Pattern_Structural_Integrity	Pattern_Behavioral_Integrity	Pattern_Integrity	Pattern_Instability	Pattern_Structural_Aberrations	Pattern_Behavioral_Aberrations	MG-PEA grime count	MG-PEA grime additions	MG-PEA grime removals	MG-PEE grime count	MG-PEE grime additions	MG-PEE grime removals	MG-PI grime count	MG-PI grime additions	MG-PI grime removals	MG-TEA grime count	MG-TEA grime additions	MG-TEA grime removals	MG-TEE grime count	MG-TEE grime additions	MG-TEE grime removals	MG-TI grime count	MG-TI grime additions	MG-TI grime removals	CG-DIP grime count (across all pattern classes)	CG-DIP grime average (across all pattern classes)	CG-DIS grime count (across all pattern classes)	CG-DIS grime average (across all pattern classes)	CG-DEP grime count (across all pattern classes)	CG-DEP grime average (across all pattern classes)	CG-DES grime count (across all pattern classes)	CG-DES grime average (across all pattern classes)	CG-IIP grime count (across all pattern classes)	CG-IIP grime average (across all pattern classes)	CG-IIS grime count (across all pattern classes)	CG-IIS grime average (across all pattern classes)	CG-IEP grime count (across all pattern classes)	CG-IEP grime average (across all pattern classes)	CG-IES grime count (across all pattern classes)	CG-IES grime average (across all pattern classes)	OG-PEA grime count	OG-PEA grime additions	OG-PEA grime removals	OG-PI grime count	OG-PI grime additions	OG-PI grime removals	OG-TEA grime count	OG-TEA grime additions	OG-TEA grime removals	OG-TI grime count	OG-TI grime additions	OG-TI grime removals	RG-PEA grime count	RG-PEA grime additions	RG-PEA grime removals	RG-PEE grime count	RG-PEE grime additions	RG-PEE grime removals	RG-PI grime count	RG-PI grime additions	RG-PI grime removals	RG-TEA grime count	RG-TEA grime additions	RG-TEA grime removals	RG-TEE grime count	RG-TEE grime additions	RG-TEE grime removals	RG-TI grime count	RG-TI grime additions	RG-TI grime removals	
netty	10	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	158	12	103	26	1	0.73	0.5	0.69	0.2	129	65	93	1	1	5	0	0	0	0	0	13	1	1	18	1	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	
netty	11	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	158	12	105	26	1	0.73	0.5	0.69	0.2	130	65	95	3	1	5	0	0	0	0	0	12	1	2	18	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	63	0	2	0	0	0	
netty	12	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	165	12	105	26	1	0.73	0.5	0.69	0.2	130	65	95	1	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	1	0.125	0	0.0	0	0.0	0	0.0	1	0.125	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	63	0	0	0	0	0	
netty	13	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	165	12	105	26	1	0.73	0.5	0.69	0.2	130	65	95	1	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	0	0.0	1	0.125	0	0.0	0	0.0	0	0.0	1	0.125	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	65	2	1	0	0	0	
netty	14	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	169	12	105	26	1	0.73	0.5	0.69	0.2	130	65	95	1	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	1	0.125	0	0.0	0	0.0	0	0.0	1	0.125	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	
netty	15	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	169	12	107	26	1	0.73	0.5	0.69	0.2	132	65	97	3	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	
netty	16	STATE	io.netty.channel.DefaultChannelPipeline	8	8	3	1	1	9	4	169	12	107	26	1	0.73	0.5	0.69	0.2	132	65	97	1	1	5	0	0	0	0	0	12	0	0	18	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	
netty	17	STATE	io.netty.channel.DefaultChannelPipeline	9	8	3	1	1	9	4	169	13	107	26	1	0.73	0.5	0.69	0.2	132	65	97	1	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	63	0	2	0	0	0	
netty	18	STATE	io.netty.channel.DefaultChannelPipeline	9	8	3	1	1	9	4	169	13	108	26	1	0.73	0.5	0.69	0.19	133	65	98	2	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	1	0.1111111111111111	0	0.0	1	0.1111111111111111	0	0.0	1	0.1111111111111111	0	0.0	1	0.1111111111111111	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	63	0	0	0	0	0	
netty	19	STATE	io.netty.channel.DefaultChannelPipeline	9	8	3	1	1	9	4	170	13	109	26	1	0.73	0.5	0.69	0.19	134	64	99	2	1	5	0	0	0	0	0	12	1	1	18	0	0	0	0	0	1	0.1111111111111111	0	0.0	0	0.0	0	0.0	1	0.1111111111111111	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	62	1	0	0	0	0	
netty	0	FACTORY_METHOD	io.netty.buffer.ByteBuf	36	36	6	0	2	36	8	142	41	138	24	0	0.86	0	0.82	0.15	281	66	28	28	0	16	16	0	15	15	0	134	134	0	46	46	0	42	42	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	14	14	0	1	1	0	12	12	0	25	25	0	8	8	0	
netty	1	FACTORY_METHOD	io.netty.buffer.ByteBuf	61	36	6	0	2	36	8	180	64	321	34	0	0.86	0	0.82	0.1	563	97	46	24	6	25	15	6	19	9	5	329	207	12	76	42	12	68	31	5	25	0.43859649122807015	5	0.08771929824561403	25	0.43859649122807015	5	0.08771929824561403	25	0.43859649122807015	5	0.08771929824561403	25	0.43859649122807015	5	0.08771929824561403	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	16	11	11	1	1	1	5	2	8	63	30	0	9	0	2	
netty	2	FACTORY_METHOD	io.netty.buffer.ByteBuf	62	36	6	0	2	36	8	180	65	330	34	0	0.86	0	0.82	0.09	580	97	51	5	0	25	0	0	19	0	0	340	12	1	76	0	0	69	1	0	2	0.034482758620689655	2	0.034482758620689655	2	0.034482758620689655	2	0.034482758620689655	2	0.034482758620689655	2	0.034482758620689655	2	0.034482758620689655	2	0.034482758620689655	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	24	4	0	1	0	0	5	0	0	55	0	3	9	0	0	
netty	3	FACTORY_METHOD	io.netty.buffer.ByteBuf	62	36	6	0	2	36	8	180	65	332	34	0	0.86	0	0.82	0.09	583	95	51	1	1	25	0	0	20	1	0	342	3	1	76	0	0	69	0	0	1	0.017241379310344827	1	0.017241379310344827	1	0.017241379310344827	1	0.017241379310344827	1	0.017241379310344827	1	0.017241379310344827	1	0.017241379310344827	1	0.017241379310344827	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	26	5	2	1	0	0	5	0	0	51	2	6	9	0	0	
netty	4	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	180	69	331	34	0	0.86	0	0.82	0.09	592	96	51	1	1	25	0	0	23	4	1	340	5	7	78	4	2	75	9	3	3	0.04838709677419355	5	0.08064516129032258	3	0.04838709677419355	5	0.08064516129032258	3	0.04838709677419355	5	0.08064516129032258	3	0.04838709677419355	5	0.08064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	29	2	0	1	0	0	5	0	0	48	1	4	10	0	0	
netty	5	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	180	69	338	34	0	0.86	0	0.82	0.09	604	90	52	2	1	23	2	4	26	3	0	347	8	1	77	0	1	79	4	0	5	0.08064516129032258	4	0.06451612903225806	5	0.08064516129032258	4	0.06451612903225806	5	0.08064516129032258	4	0.06451612903225806	5	0.08064516129032258	4	0.06451612903225806	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	16	1	12	1	0	0	5	0	0	57	8	1	8	0	0	
netty	6	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	180	69	342	34	0	0.86	0	0.82	0.09	609	89	54	3	1	23	0	0	26	0	0	350	9	6	77	0	0	79	0	0	6	0.0967741935483871	4	0.06451612903225806	6	0.0967741935483871	4	0.06451612903225806	6	0.0967741935483871	4	0.06451612903225806	6	0.0967741935483871	4	0.06451612903225806	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	20	5	7	1	0	0	4	0	0	53	7	11	8	0	0	
netty	7	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	180	69	349	34	0	0.86	0	0.82	0.09	613	88	54	1	1	23	0	0	26	0	0	354	8	4	77	0	0	79	0	0	0	0.0	6	0.0967741935483871	0	0.0	6	0.0967741935483871	0	0.0	6	0.0967741935483871	0	0.0	6	0.0967741935483871	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	6	8	1	0	0	4	0	0	59	12	6	8	0	0	
netty	8	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	180	69	350	35	0	0.86	0	0.82	0.09	616	88	55	1	1	24	1	0	26	0	0	355	2	2	77	0	0	79	0	0	4	0.06451612903225806	3	0.04838709677419355	4	0.06451612903225806	3	0.04838709677419355	4	0.06451612903225806	3	0.04838709677419355	4	0.06451612903225806	3	0.04838709677419355	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	23	9	0	1	0	0	4	0	0	49	3	9	8	0	0	
netty	9	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	354	35	0	0.86	0	0.82	0.09	620	87	55	1	1	24	0	0	26	0	0	359	5	1	77	0	0	79	0	0	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	20	0	1	1	0	0	4	0	0	52	2	0	7	0	0	
netty	10	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	354	35	0	0.86	0	0.82	0.09	620	87	55	1	1	24	0	0	26	0	0	359	1	1	77	0	0	79	0	0	0	0.0	5	0.08064516129032258	0	0.0	5	0.08064516129032258	0	0.0	5	0.08064516129032258	0	0.0	5	0.08064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	23	2	3	1	0	0	4	0	0	49	3	4	7	0	0	
netty	11	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	354	35	0	0.86	0	0.82	0.09	621	86	55	1	1	24	0	0	26	0	0	360	2	1	77	0	0	79	0	0	0	0.0	2	0.03225806451612903	0	0.0	2	0.03225806451612903	0	0.0	2	0.03225806451612903	0	0.0	2	0.03225806451612903	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	15	3	8	1	0	0	4	0	0	57	8	3	7	0	0	
netty	12	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	354	35	0	0.86	0	0.82	0.09	621	86	55	1	1	24	0	0	26	0	0	360	1	1	77	0	0	79	0	0	0	0.0	3	0.04838709677419355	0	0.0	3	0.04838709677419355	0	0.0	3	0.04838709677419355	0	0.0	3	0.04838709677419355	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	2	4	1	0	0	4	0	0	59	3	2	7	0	0	
netty	13	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	352	35	0	0.86	0	0.82	0.09	619	86	55	1	0	24	0	0	26	0	0	358	1	3	77	0	0	79	0	0	1	0.016129032258064516	5	0.08064516129032258	1	0.016129032258064516	5	0.08064516129032258	1	0.016129032258064516	5	0.08064516129032258	1	0.016129032258064516	5	0.08064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	17	4	0	1	0	0	4	0	0	55	0	4	7	0	0	
netty	14	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	355	35	0	0.86	0	0.82	0.09	622	86	55	0	1	24	0	0	26	0	0	361	5	2	77	0	0	79	0	0	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18	2	0	1	0	0	4	0	0	54	2	1	7	0	0	
netty	15	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	355	35	0	0.86	0	0.82	0.09	622	86	55	1	1	24	0	0	26	0	0	361	1	1	77	0	0	79	0	0	1	0.016129032258064516	2	0.03225806451612903	1	0.016129032258064516	2	0.03225806451612903	1	0.016129032258064516	2	0.03225806451612903	1	0.016129032258064516	2	0.03225806451612903	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	4	6	1	0	0	4	0	0	57	4	4	7	0	0	
netty	16	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	355	35	0	0.86	0	0.82	0.09	622	86	55	1	1	24	0	0	26	0	0	361	1	1	77	0	0	79	0	0	0	0.0	5	0.08064516129032258	0	0.0	5	0.08064516129032258	0	0.0	5	0.08064516129032258	0	0.0	5	0.08064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	2	1	1	0	0	4	0	0	58	1	0	7	0	0	
netty	17	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	356	35	0	0.86	0	0.82	0.09	624	84	55	1	1	24	0	0	26	0	0	363	3	1	77	0	0	79	0	0	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0.0	1	0.016129032258064516	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	1	5	1	0	0	4	0	0	54	5	6	7	0	0	
netty	18	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	188	69	356	35	0	0.86	0	0.82	0.09	626	86	55	1	1	24	0	0	26	0	0	363	1	1	79	2	0	79	0	0	2	0.03225806451612903	5	0.08064516129032258	2	0.03225806451612903	5	0.08064516129032258	2	0.03225806451612903	5	0.08064516129032258	2	0.03225806451612903	5	0.08064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	1	6	1	0	0	4	0	0	62	11	1	5	0	2	
netty	19	FACTORY_METHOD	io.netty.buffer.ByteBuf	66	36	6	0	2	36	8	189	69	356	35	0	0.86	0	0.82	0.09	626	86	55	1	1	24	0	0	26	0	0	363	1	1	79	0	0	79	0	0	4	0.06451612903225806	4	0.06451612903225806	4	0.06451612903225806	4	0.06451612903225806	4	0.06451612903225806	4	0.06451612903225806	4	0.06451612903225806	4	0.06451612903225806	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	7	0	1	0	0	4	0	0	58	0	5	5	0	0	
netty	0	OBJECT_ADAPTER	io.netty.channel.Channel	95	12	4	1	1	13	5	257	119	89	48	0	0.75	0.5	0.72	0.35	695	303	20	20	0	87	87	0	20	20	0	124	124	0	353	353	0	91	91	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	284	284	0	8	8	0	
netty	1	OBJECT_ADAPTER	io.netty.channel.Channel	139	16	4	1	1	17	5	409	173	118	83	0	0.8	0.5	0.77	0.41	1088	641	29	11	2	146	71	12	33	13	0	168	60	16	587	258	25	125	36	3	37	0.33035714285714285	19	0.16964285714285715	36	0.32142857142857145	18	0.16071428571428573	37	0.33035714285714285	19	0.16964285714285715	36	0.32142857142857145	18	0.16071428571428573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	44	2	0	0	0	0	0	0	567	191	33	17	0	0	
netty	2	OBJECT_ADAPTER	io.netty.channel.Channel	139	16	4	1	1	17	5	409	173	118	83	0	0.8	0.5	0.77	0.41	1089	638	30	2	1	146	0	0	33	0	0	168	1	1	587	0	0	125	0	0	2	0.017857142857142856	8	0.07142857142857142	2	0.017857142857142856	7	0.0625	2	0.017857142857142856	8	0.07142857142857142	2	0.017857142857142856	7	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	4	0	0	0	0	0	0	571	4	0	17	0	0	
netty	3	OBJECT_ADAPTER	io.netty.channel.Channel	139	16	4	1	1	17	5	409	173	118	83	0	0.8	0.5	0.77	0.41	1088	632	30	1	1	145	0	1	33	0	0	168	1	1	587	2	2	125	0	0	4	0.03571428571428571	5	0.044642857142857144	3	0.026785714285714284	5	0.044642857142857144	4	0.03571428571428571	5	0.044642857142857144	3	0.026785714285714284	5	0.044642857142857144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	568	6	3	17	0	0	
netty	4	OBJECT_ADAPTER	io.netty.channel.Channel	139	16	4	1	1	17	5	409	173	120	83	0	0.8	0.5	0.77	0.41	1093	660	30	1	1	145	0	0	33	0	0	170	3	1	589	2	0	126	1	0	8	0.07142857142857142	7	0.0625	8	0.07142857142857142	7	0.0625	8	0.07142857142857142	7	0.0625	8	0.07142857142857142	7	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	6	8	0	0	0	0	0	0	599	4	1	17	0	0	
netty	5	OBJECT_ADAPTER	io.netty.channel.Channel	139	16	4	1	1	17	5	409	173	121	83	0	0.8	0.5	0.77	0.41	1095	652	30	1	1	146	1	0	33	0	0	171	2	1	589	1	1	126	0	0	4	0.03571428571428571	3	0.026785714285714284	4	0.03571428571428571	3	0.026785714285714284	4	0.03571428571428571	3	0.026785714285714284	4	0.03571428571428571	3	0.026785714285714284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	8	1	0	0	0	0	0	0	584	1	2	17	0	0	
netty	6	OBJECT_ADAPTER	io.netty.channel.Channel	139	16	4	1	1	17	5	409	173	124	84	0	0.8	0.5	0.77	0.4	1103	655	30	2	2	146	1	1	33	0	0	177	8	2	590	3	2	127	2	1	5	0.044642857142857144	11	0.09821428571428571	5	0.044642857142857144	11	0.09821428571428571	5	0.044642857142857144	11	0.09821428571428571	5	0.044642857142857144	11	0.09821428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	14	0	0	0	0	0	0	601	4	5	17	0	0	
netty	7	OBJECT_ADAPTER	io.netty.channel.Channel	172	16	4	1	1	17	5	526	218	127	87	0	0.8	0.5	0.77	0.41	1249	820	30	1	1	160	17	3	42	9	0	180	4	1	692	104	2	145	18	0	3	0.023809523809523808	5	0.03968253968253968	3	0.023809523809523808	5	0.03968253968253968	3	0.023809523809523808	5	0.03968253968253968	3	0.023809523809523808	5	0.03968253968253968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	30	2	0	0	0	0	0	0	731	10	35	23	0	0	
netty	8	OBJECT_ADAPTER	io.netty.channel.Channel	173	16	4	1	1	17	5	526	219	129	87	0	0.8	0.5	0.77	0.4	1259	820	30	1	1	162	0	0	42	0	0	183	2	1	696	0	0	146	0	0	5	0.03937007874015748	6	0.047244094488188976	5	0.03937007874015748	6	0.047244094488188976	5	0.03937007874015748	6	0.047244094488188976	5	0.03937007874015748	6	0.047244094488188976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	14	0	0	0	0	0	0	0	717	0	14	23	0	0	
