Project_ID	Software_Version	Pattern_Type	Pattern_ID	Num_Participating_Classes	Num_Conforming_Structural_Roles	Num_NonConforming_Structural_Roles	Num_Conforming_Behavioral_Roles	Num_NonConforming_Behavioral_Roles	Num_Conforming_Roles_Total	Num_NonConforming_Roles_Total	SSize2	Pattern_Members	Afferent_Coupling	Efferent_Coupling	Coupling_Between_Pattern_Classes	Pattern_Structural_Integrity	Pattern_Behavioral_Integrity	Pattern_Integrity	Pattern_Instability	Pattern_Structural_Aberrations	Pattern_Behavioral_Aberrations	MG-PEA grime count	MG-PEA grime additions	MG-PEA grime removals	MG-PEE grime count	MG-PEE grime additions	MG-PEE grime removals	MG-PI grime count	MG-PI grime additions	MG-PI grime removals	MG-TEA grime count	MG-TEA grime additions	MG-TEA grime removals	MG-TEE grime count	MG-TEE grime additions	MG-TEE grime removals	MG-TI grime count	MG-TI grime additions	MG-TI grime removals	CG-DIP grime count (across all pattern classes)	CG-DIP grime average (across all pattern classes)	CG-DIS grime count (across all pattern classes)	CG-DIS grime average (across all pattern classes)	CG-DEP grime count (across all pattern classes)	CG-DEP grime average (across all pattern classes)	CG-DES grime count (across all pattern classes)	CG-DES grime average (across all pattern classes)	CG-IIP grime count (across all pattern classes)	CG-IIP grime average (across all pattern classes)	CG-IIS grime count (across all pattern classes)	CG-IIS grime average (across all pattern classes)	CG-IEP grime count (across all pattern classes)	CG-IEP grime average (across all pattern classes)	CG-IES grime count (across all pattern classes)	CG-IES grime average (across all pattern classes)	OG-PEA grime count	OG-PEA grime additions	OG-PEA grime removals	OG-PI grime count	OG-PI grime additions	OG-PI grime removals	OG-TEA grime count	OG-TEA grime additions	OG-TEA grime removals	OG-TI grime count	OG-TI grime additions	OG-TI grime removals	RG-PEA grime count	RG-PEA grime additions	RG-PEA grime removals	RG-PEE grime count	RG-PEE grime additions	RG-PEE grime removals	RG-PI grime count	RG-PI grime additions	RG-PI grime removals	RG-TEA grime count	RG-TEA grime additions	RG-TEA grime removals	RG-TEE grime count	RG-TEE grime additions	RG-TEE grime removals	RG-TI grime count	RG-TI grime additions	RG-TI grime removals	
glide	6	OBJECT_ADAPTER	com.bumptech.glide.load.DecodeFormat	2	4	3	1	1	5	4	4	4	9	4	1	0.57	0.5	0.56	0.31	13	5	5	0	0	2	0	0	1	0	0	5	1	1	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
glide	7	OBJECT_ADAPTER	com.bumptech.glide.load.DecodeFormat	2	4	3	1	1	5	4	4	4	9	4	1	0.57	0.5	0.56	0.31	13	5	5	1	1	2	0	0	1	0	0	5	1	1	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
glide	0	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	5	4	1	1	6	5	8	6	9	12	0	0.56	0.5	0.55	0.57	34	3	3	3	0	9	9	0	0	0	0	8	8	0	14	14	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	
glide	1	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	1	1	11	2	0	0	0	0	8	1	1	16	2	0	0	0	0	1	0.3333333333333333	0	0.0	0	0.0	0	0.0	1	0.3333333333333333	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	1	0	0	0	3	3	0	1	0	0	
glide	2	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	1	1	11	0	0	0	0	0	8	1	1	16	0	0	0	0	0	1	0.3333333333333333	0	0.0	0	0.0	0	0.0	1	0.3333333333333333	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	1	0	0	
glide	3	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	0	0	11	0	0	0	0	0	8	1	1	16	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	1	0	0	
glide	4	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	1	1	11	0	0	0	0	0	8	1	1	16	0	0	0	0	0	1	0.3333333333333333	1	0.3333333333333333	0	0.0	0	0.0	1	0.3333333333333333	1	0.3333333333333333	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	6	3	0	1	0	0	
glide	5	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	0	0	11	0	0	0	0	0	8	1	1	16	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	3	0	3	1	0	0	
glide	6	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	1	1	11	0	0	0	0	0	8	0	0	16	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	6	3	0	1	0	0	
glide	7	OBJECT_ADAPTER	com.bumptech.glide.request.RequestListener	2	3	4	1	1	4	5	12	5	9	15	0	0.43	0.5	0.44	0.62	38	8	3	1	1	11	0	0	0	0	0	8	1	1	16	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	1	0	0	
glide	0	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	6	3	1	1	7	4	47	20	16	17	0	0.67	0.5	0.64	0.52	44	3	7	7	0	7	7	0	4	4	0	10	10	0	7	7	0	9	9	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	
glide	1	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	54	20	17	20	0	0.56	0.5	0.55	0.54	86	5	6	1	2	18	12	1	3	0	1	13	4	1	35	28	0	11	3	1	4	0.36363636363636365	2	0.18181818181818182	3	0.2727272727272727	1	0.09090909090909091	4	0.36363636363636365	2	0.18181818181818182	3	0.2727272727272727	1	0.09090909090909091	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	
glide	2	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	54	20	17	20	0	0.56	0.5	0.55	0.54	86	13	6	2	2	18	1	1	3	0	0	13	2	2	35	0	0	11	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	7	7	0	0	0	0	0	0	0	4	0	0	0	0	0	
glide	3	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	54	20	17	20	0	0.56	0.5	0.55	0.54	86	13	6	1	1	18	0	0	3	0	0	13	1	1	35	0	0	11	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
glide	4	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	54	20	17	20	0	0.56	0.5	0.55	0.54	86	13	6	1	1	18	0	0	3	0	0	13	1	1	35	0	0	11	0	0	1	0.09090909090909091	0	0.0	1	0.09090909090909091	0	0.0	1	0.09090909090909091	0	0.0	1	0.09090909090909091	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
glide	5	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	54	20	17	20	0	0.56	0.5	0.55	0.54	86	13	6	1	1	18	0	0	3	0	0	13	1	1	35	0	0	11	0	0	1	0.09090909090909091	0	0.0	0	0.0	0	0.0	1	0.09090909090909091	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
glide	6	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	54	20	17	20	0	0.56	0.5	0.55	0.54	86	13	6	1	1	18	0	0	3	0	0	13	1	1	35	0	0	11	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
glide	7	OBJECT_ADAPTER	com.bumptech.glide.gifdecoder.GifDecoder	9	5	4	1	1	6	5	58	20	17	20	0	0.56	0.5	0.55	0.54	86	13	6	1	1	18	0	0	3	0	0	13	1	1	35	0	0	11	0	0	2	0.18181818181818182	1	0.09090909090909091	2	0.18181818181818182	0	0.0	2	0.18181818181818182	1	0.09090909090909091	2	0.18181818181818182	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
glide	0	STATE	com.bumptech.glide.load.resource.gifbitmap.GifBitmapWrapper	8	3	6	1	1	4	7	8	11	5	8	0	0.33	0.5	0.36	0.62	41	5	0	0	0	7	7	0	3	3	0	5	5	0	20	20	0	6	6	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3	0	0	0	0	
glide	1	STATE	com.bumptech.glide.load.resource.gifbitmap.GifBitmapWrapper	8	3	6	1	1	4	7	8	11	6	8	0	0.33	0.5	0.36	0.57	44	4	0	0	0	9	2	0	3	0	0	6	2	1	19	0	1	7	1	0	1	0.125	2	0.25	1	0.125	2	0.25	1	0.125	2	0.25	1	0.125	2	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	2	0	0	0	
glide	2	STATE	com.bumptech.glide.load.resource.gifbitmap.GifBitmapWrapper	8	3	6	1	1	4	7	8	11	6	8	0	0.33	0.5	0.36	0.57	44	4	0	0	0	9	0	0	3	0	0	6	1	1	19	0	0	7	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
glide	3	STATE	com.bumptech.glide.load.resource.gifbitmap.GifBitmapWrapper	8	3	6	1	1	4	7	8	11	6	8	0	0.33	0.5	0.36	0.57	44	4	0	0	0	9	0	0	3	0	0	6	1	1	19	0	0	7	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
glide	4	STATE	com.bumptech.glide.load.resource.gifbitmap.GifBitmapWrapper	8	3	6	1	1	4	7	8	11	6	8	0	0.33	0.5	0.36	0.57	44	4	0	0	0	9	0	0	3	0	0	6	1	1	19	0	0	7	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
glide	5	STATE	com.bumptech.glide.load.resource.gifbitmap.GifBitmapWrapper	8	3	6	1	1	4	7	8	11	6	8	0	0.33	0.5	0.36	0.57	44	4	0	0	0	9	0	0	3	0	0	6	1	1	19	0	0	7	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
