Project	Version	TQI	Functional_Suitability	Performance_Efficiency	Compatibility	Usability	Reliability	Security	Maintainability	Portability	Bad_Function	Comprehensibility	Redundancy	Structurdness	Assignment	Resource_Handling	Cohesion	Coupling	Complexity	Messaging	Encapsulation	Pattern_Structural_Integrity	Pattern_Behavioral_Integrity	Pattern_Instability	Pattern_Structural_Aberrations	Pattern_Behavioral_Aberrations	
netty	19	0.5956171608374208	0.6167926274990285	0.6221180738525401	0.5377374012111499	0.6463405395598536	0.640340283814976	0.5628501689925398	0.5599586364817261	0.5168950474171565	1.0	1.0	1.0	1.0	1.0	1.0	0.15834746587408294	0.3755733146839852	0.321781035607978	0.2985684947811387	0.4640012742911754	0.0508333333333333	0.6684636118598383	0.8044083123206679	0.6545372866127583	0.0	
netty	1	0.6039284980159341	0.6246146086040522	0.6318725941237242	0.5490288734950652	0.6518251366047996	0.6491091593416086	0.5734404401983669	0.5678459052425067	0.5270761680053273	1.0	1.0	1.0	1.0	1.0	1.0	0.2530141677165481	0.40685227747242486	0.3403344847163194	0.3029481422306144	0.4740363172985027	0.056666666666666685	0.6691842900302114	0.794635025825943	0.6641490433031219	0.0	
netty	2	0.6022814496834829	0.6232520462654102	0.6304223434047865	0.5468556375036544	0.6506347590029916	0.647713856970021	0.5719408122814893	0.5654779896754503	0.5247510689928578	1.0	1.0	1.0	1.0	1.0	1.0	0.2525579193581545	0.4018532789695783	0.33915126625598907	0.302353026616798	0.4756291812679197	0.05354166666666657	0.6666666666666667	0.7963709677419354	0.646825396825397	0.0	
netty	3	0.6020356661233496	0.6229903616232854	0.6301519479769689	0.5466393082684864	0.6503943888607252	0.6475001715527257	0.5716393638636598	0.5652107501336139	0.5246165682496946	1.0	1.0	1.0	1.0	1.0	1.0	0.2514157429286275	0.40042232625721846	0.33849068016490774	0.3027524601474273	0.47594775406180306	0.05104166666666661	0.6642011834319527	0.7971941210154609	0.6508875739644971	0.0	
netty	4	0.6009722937184856	0.6220254409903699	0.6291298003603975	0.5453550283633266	0.6496015627075573	0.6465078164686044	0.5705057613800573	0.5638863717270866	0.5233376000095923	1.0	1.0	1.0	1.0	1.0	1.0	0.24761783519176037	0.3960208311407901	0.33643596559646416	0.30306313067125007	0.47610704045874475	0.04979166666666652	0.6617210682492581	0.7981477936249641	0.645895153313551	0.0	
netty	5	0.5988906333177811	0.6193082370503487	0.6260640130349038	0.5425034901689492	0.6486132537428864	0.6439193267375022	0.5672816440584187	0.5630786185662479	0.5212735849528012	1.0	1.0	1.0	1.0	1.0	1.0	0.20643041803947687	0.39503121615703474	0.32610668067427534	0.291112402209392	0.4875756610385472	0.06124999999999998	0.6676557863501484	0.7936488944194507	0.638971315529179	0.0	
netty	6	0.6012294003242378	0.6219878740538127	0.6282398067368636	0.5451413813054524	0.6498733442205683	0.6459816890444648	0.5696922985002428	0.5661131368686153	0.5239316126604103	1.0	1.0	1.0	1.0	1.0	1.0	0.20345200685397116	0.4006379027631137	0.33638953886315526	0.30175791100298166	0.46256769671870024	0.07520833333333317	0.6695402298850575	0.7946792732665927	0.6556513409961686	0.0	
netty	7	0.6007117130728138	0.6216051307555973	0.6279316352120651	0.5445241331239467	0.6492423466165372	0.6455228220663318	0.5692198158240724	0.5655965227397949	0.5231589590134635	1.0	1.0	1.0	1.0	1.0	1.0	0.20383678363117444	0.39933595646373055	0.33548355432458393	0.3013927722704367	0.4579483912073909	0.07812499999999997	0.6680911680911681	0.7966639095671355	0.650997150997151	0.0	
netty	8	0.5998432570868637	0.6208394302508986	0.6270933068206599	0.5433377753548099	0.64862679011359	0.6447011141640321	0.568201586901593	0.5646749364513479	0.5219220568666909	1.0	1.0	1.0	1.0	1.0	1.0	0.19953463414099953	0.39694424546525486	0.3330136521125491	0.2991615930538913	0.4574705320165657	0.07270833333333321	0.6690140845070423	0.7980690595184008	0.6507042253521127	0.0	
netty	9	0.5990992559614869	0.620152067445823	0.626335472871258	0.5423064305561356	0.6481305566202784	0.6440521430042742	0.5674160934863668	0.563771570336908	0.520906523830817	1.0	1.0	1.0	1.0	1.0	1.0	0.19703984870424468	0.3921472438458849	0.3318224747836514	0.2971462693311708	0.45985982797069125	0.0677083333333333	0.6685236768802229	0.8025429059214666	0.6476323119777159	0.0	

